Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Customer State,Zip Code,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
22498,4/25/09,Critical,20,34.94,0.05,Regular Air,-30.7,1.7,1.99,Sarah Brown,Florida,34997,South,Consumer,Technology,Computer Peripherals,BASF Silver 74 Minute CD-R,Small Pack,0.51,4/26/09
22501,11/1/08,High,2,30.83,0.04,Express Air,7.27,7.64,1.39,Alan Barnes,Michigan,48001,Central,Corporate,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Small Box,0.36,11/2/08
22529,10/21/08,Medium,28,1623.09,0.02,Regular Air,245.88,56.96,13.22,Vivian Mathis,Idaho,83877,West,Home Office,Office Supplies,Appliances,"Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Small Box,0.56,10/21/08
22532,7/25/09,Critical,13,121.66,0.03,Regular Air,-11.799,8.85,5.6,Carlos Soltero,Michigan,49822,Central,Consumer,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36,7/25/09
22534,1/1/10,Medium,3,279.33,0,Regular Air,-44.18,83.93,19.99,Kelly Williams,Virginia,24658,South,Corporate,Office Supplies,Envelopes,Airmail Envelopes,Small Box,0.38,1/3/10
22561,7/6/09,Critical,7,128.62,0.07,Regular Air,-27.78,17.67,8.99,David Wiener,Illinois,62444,Central,Consumer,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",Small Pack,0.47,7/8/09
22561,7/6/09,Critical,50,424,0.03,Regular Air,-19.77,8.67,3.5,David Wiener,Illinois,62444,Central,Consumer,Office Supplies,Appliances,Staples 4 Outlet Surge Protector,Small Box,0.58,7/8/09
22561,7/6/09,Critical,5,504.79,0.03,Express Air,-245.09,99.99,19.99,David Wiener,Illinois,62444,Central,Consumer,Technology,Computer Peripherals,U.S. Robotics 56K Internet Call Modem,Small Box,0.5,7/8/09
22562,9/11/07,Medium,3,57.48,0,Regular Air,-28.09,16.06,8.34,Jennifer Ferguson,North Carolina,28633,South,Home Office,Office Supplies,Storage & Organization,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Small Box,0.59,9/12/07
22562,9/11/07,Medium,31,1685.05,0.1,Regular Air,518.07,55.98,13.88,Jennifer Ferguson,North Carolina,28633,South,Home Office,Office Supplies,Paper,Xerox 1882,Small Box,0.36,9/13/07
22562,9/11/07,Medium,46,9304.2,0.08,Delivery Truck,1981.17,213.45,14.7,Jennifer Ferguson,North Carolina,28633,South,Home Office,Technology,Office Machines,Panasonic KX-P2130 Dot Matrix Printer,Jumbo Drum,0.59,9/13/07
22563,11/4/10,Critical,32,251.51,0.06,Regular Air,-9.78,7.7,3.68,Laurel Workman,California,93456,West,Home Office,Furniture,Office Furnishings,Deflect-O® Glasstique™ Clear Desk Accessories,Wrap Bag,0.52,11/7/10
22626,12/13/08,Critical,35,6170.912,0.04,Delivery Truck,-837.82,218.75,69.64,John Lucas,Maryland,21290,South,Small Business,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,12/15/08
22626,12/13/08,Critical,17,90.93,0.02,Regular Air,14.19,5.18,2.04,John Lucas,Maryland,21290,South,Small Business,Office Supplies,Paper,Array® Memo Cubes,Wrap Bag,0.36,12/15/08
22627,9/17/08,Low,46,6803,0.03,Delivery Truck,-1061.68,150.98,66.27,Bill Shonely,Connecticut,6037,East,Small Business,Furniture,Bookcases,Bush Mission Pointe Library,Jumbo Box,0.65,9/17/08
22627,9/17/08,Low,33,1934.6,0.09,Regular Air,614.03,63.94,14.48,Bill Shonely,Connecticut,6037,East,Small Business,Furniture,Office Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",Small Box,0.46,9/22/08
22628,4/14/08,Medium,30,2951.7,0.02,Delivery Truck,-1111.45,95.95,74.35,Lynn Smith,Idaho,83465,West,Corporate,Furniture,Chairs & Chairmats,Bevis Steel Folding Chairs,Jumbo Drum,0.57,4/17/08
22629,9/29/08,Low,5,365.93,0.05,Regular Air,-243.02,73.98,14.52,Sonia Sunley,Michigan,49971,Central,Small Business,Technology,Computer Peripherals,Keytronic French Keyboard,Small Box,0.65,10/4/08
22656,6/7/09,Not Specified,10,309.3,0.05,Express Air,-77.89,30.98,6.5,Evan Minnotte,Michigan,49634,Central,Corporate,Technology,Computer Peripherals,Belkin ErgoBoard™ Keyboard,Small Box,0.64,6/9/09
22657,4/14/10,High,8,32.92,0.05,Regular Air,-7.73,3.95,2,Ralph Kennedy,Utah,84663,West,Corporate,Office Supplies,Rubber Bands,Advantus Map Pennant Flags and Round Head Tacks,Wrap Bag,0.53,4/15/10
22657,4/14/10,High,36,9544.18,0,Express Air,3392.88,256.99,11.25,Ralph Kennedy,Utah,84663,West,Corporate,Technology,Computer Peripherals,Hayes Optima 56K V.90 Internal Voice Modem,Small Box,0.51,4/15/10
22661,3/12/09,Not Specified,11,18.26,0.05,Regular Air,-3.89,1.68,0.7,Dianna Vittorini,Arizona,86442,West,Corporate,Office Supplies,Pens & Art Supplies,Newell 308,Wrap Bag,0.6,3/15/09
22663,6/27/10,Low,35,9843.11,0.07,Delivery Truck,-384.6,280.98,57,Maria Bertelson,New Jersey,7001,East,Corporate,Furniture,Chairs & Chairmats,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Jumbo Drum,0.78,6/27/10
22663,6/27/10,Low,15,7190.06,0.08,Delivery Truck,1908.45,500.98,28.14,Maria Bertelson,New Jersey,7001,East,Corporate,Technology,Office Machines,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Jumbo Drum,0.38,7/2/10
22688,10/2/10,Medium,40,2044.2755,0.1,Regular Air,334.53,65.99,5.63,Maureen Fritzler,Washington,98625,West,Corporate,Technology,Telephones and Communication,2190,Small Box,0.56,10/3/10
22689,3/25/10,Low,39,2405,0.1,Regular Air,696.17,67.84,0.99,Benjamin Farhat,Arizona,85012,West,Home Office,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,Small Box,0.58,3/27/10
22695,12/18/07,Low,44,444.52,0.02,Regular Air,161.13,10.06,2.06,Joy Smith,Michigan,48001,Central,Consumer,Office Supplies,Paper,Riverleaf Stik-Withit® Designer Note Cubes®,Wrap Bag,0.39,12/23/07
22727,12/17/09,Not Specified,45,296.82,0.07,Regular Air,-120.37,6.48,6.65,Lycoris Saunders,Ohio,45999,Central,Corporate,Office Supplies,Paper,Xerox 1966,Small Box,0.36,12/17/09
22752,5/24/11,Low,2,238.76,0.1,Regular Air,-235.21,110.98,35,Barry Weirich,Maryland,21230,South,Corporate,Office Supplies,Storage & Organization,"Carina Mini System Audio Rack, Model AR050B",Large Box,0.82,5/29/11
22755,9/14/07,Medium,35,187.84,0,Regular Air,-95.0475,4.91,5.68,Fred Harton,Washington,98001,West,Home Office,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Small Box,0.36,9/15/07
22755,9/14/07,Medium,45,240.6,0.04,Regular Air,3.451,5.34,2.99,Fred Harton,Washington,98001,West,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,0.38,9/16/07
22755,9/14/07,Medium,5,236.878,0.06,Regular Air,-275.253,55.99,5,Fred Harton,Washington,98001,West,Home Office,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,9/16/07
22787,9/19/09,Medium,35,46.44,0.06,Express Air,-16.3,1.26,0.7,Ricardo Block,Alabama,36350,South,Corporate,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag,0.81,9/19/09
22817,5/8/11,Critical,27,6785.86,0.05,Delivery Truck,-740.07,262.11,62.74,Andrew Roberts,Wisconsin,53235,Central,Home Office,Furniture,Tables,Bevis Boat-Shaped Conference Table,Jumbo Box,0.75,5/10/11
22818,11/6/07,Critical,50,6277.75,0.1,Delivery Truck,-592.43,130.98,30,Mitch Gastineau,New York,10501,East,Small Business,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,0.78,11/8/07
22818,11/6/07,Low,19,360.24,0.08,Regular Air,-53.82,19.98,4,Mitch Gastineau,New York,10501,East,Small Business,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,Small Box,0.68,11/10/07
22819,4/27/11,High,1,6.77,0.06,Regular Air,-3.66,2.52,4.28,Patrick Jones,Alabama,36344,South,Home Office,Office Supplies,Pens & Art Supplies,"Binney & Smith inkTank™ Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Wrap Bag,0.44,4/29/11
22820,1/31/09,High,34,209.12,0.05,Regular Air,-116.21,5.98,4.38,Craig Yedwab,Arizona,85354,West,Consumer,Technology,Computer Peripherals,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack",Small Pack,0.75,2/2/09
22820,1/31/09,High,18,144.84,0,Regular Air,21.49,7.89,2.82,Craig Yedwab,Arizona,85354,West,Consumer,Office Supplies,Rubber Bands,"Staples Vinyl Coated Paper Clips, 800/Box",Wrap Bag,0.4,2/3/09
22848,5/26/10,Not Specified,20,140.37,0.01,Regular Air,-893.39,4.48,49,Nicole Brennan,California,95503,West,Home Office,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum,Large Box,0.6,5/27/10
22848,5/26/10,Not Specified,4,68.16,0.09,Regular Air,-52.44,15.98,6.5,Nicole Brennan,California,95503,West,Home Office,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.48,5/28/10
22848,5/26/10,Not Specified,45,5921.74,0.02,Delivery Truck,-287.62,130.98,30,Nicole Brennan,California,95503,West,Home Office,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,0.78,5/28/10
22849,7/31/09,Not Specified,27,304.98,0.08,Regular Air,2.7285,11.7,5.63,Erin Creighton,Texas,77474,Central,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes Binding Cases,Small Box,0.4,8/1/09
22849,7/31/09,Not Specified,34,104.24,0,Express Air,10.59,2.78,1.34,Erin Creighton,Texas,77474,Central,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.45,8/2/09
22849,7/31/09,Not Specified,27,198.13,0.01,Regular Air,-219.92,6.98,9.69,Erin Creighton,Texas,77474,Central,Corporate,Office Supplies,Storage & Organization,Eldon Shelf Savers™ Cubes and Bins,Small Box,0.83,8/2/09
22849,7/31/09,Not Specified,25,4366.348,0.05,Regular Air,940.572,205.99,3,Erin Creighton,Texas,77474,Central,Corporate,Technology,Telephones and Communication,6185,Small Box,0.58,8/2/09
22850,10/14/09,Medium,4,105.13,0.08,Regular Air,-103.23,27.48,4,Allen Armold,Washington,98103,West,Home Office,Technology,Computer Peripherals,Belkin MediaBoard 104- Keyboard,Small Box,0.75,10/15/09
22851,8/16/07,Critical,25,667.36,0.09,Regular Air,218.89,28.48,1.99,Denise Monton,Ohio,43001,Central,Home Office,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,8/17/07
22851,8/16/07,Critical,38,1409.0875,0.06,Express Air,233.559,45.99,4.99,Denise Monton,Ohio,43001,Central,Home Office,Technology,Telephones and Communication,KF 788,Small Box,0.56,8/17/07
22851,8/16/07,Critical,13,32.37,0,Regular Air,-48.55,2.08,5.33,Denise Monton,Ohio,43001,Central,Home Office,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,0.43,8/18/07
22880,11/13/08,Medium,13,24.96,0.01,Regular Air,-20.68,1.7,1.99,Bradley Talbott,Florida,32099,South,Small Business,Technology,Computer Peripherals,BASF Silver 74 Minute CD-R,Small Pack,0.51,11/16/08
22881,9/20/08,Medium,33,476.06,0.04,Regular Air,-120.48,14.03,9.37,Melanie Page,Utah,84721,West,Corporate,Office Supplies,Storage & Organization,Project Tote Personal File,Small Box,0.56,9/21/08
22882,2/27/09,Critical,10,71.24,0.03,Regular Air,2.78,6.69,3.1,Luke Schmidt,Florida,32122,South,Home Office,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Wrap Bag,0.36,3/1/09
22885,5/9/08,Medium,4,56.47,0.05,Regular Air,-29.9,12.88,4.59,Neil Ducich,Mass,2139,East,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Martin-Yale Premier Letter Opener,Wrap Bag,0.82,5/11/08
22887,5/4/09,Not Specified,34,9107.27,0.07,Regular Air,2463.36,276.2,24.49,Eugene Moren,Washington,99403,West,Home Office,Furniture,Chairs & Chairmats,SAFCO Arco Folding Chair,Large Box,0.56,5/5/09
22912,4/1/09,Low,33,10168.23,0.03,Express Air,4141.8035,304.99,19.99,Juliana Krohn,Utah,84631,West,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Hi-Tech Manual Binding System,Small Box,0.4,4/5/09
22913,12/9/08,Critical,32,176.77,0.06,Express Air,-41.6,4.98,4.72,Giulietta Dortch,Georgia,39901,South,Corporate,Office Supplies,Paper,Xerox 1949,Small Box,0.36,12/10/08
22913,12/9/08,Critical,50,1579.028,0.02,Regular Air,624.978,35.99,5.99,Giulietta Dortch,Georgia,39901,South,Corporate,Technology,Telephones and Communication,Accessory41,Wrap Bag,0.38,12/10/08
22913,12/9/08,Critical,24,6568.024,0.06,Delivery Truck,1715.9,348.21,40.19,Giulietta Dortch,Georgia,39901,South,Corporate,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,Jumbo Box,0.62,12/12/08
22914,6/29/10,Critical,30,336.65,0.07,Regular Air,-71.05,11.7,6.96,Adam Hart,Connecticut,6001,East,Corporate,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,Medium Box,0.5,6/30/10
22916,7/19/10,Medium,18,122.02,0.04,Regular Air,-115,6.48,10.05,Pete Takahito,Idaho,83877,West,Corporate,Office Supplies,Paper,Xerox 1997,Small Box,0.37,7/20/10
22917,8/16/07,Medium,1,3550.28,0.06,Express Air,-11769.17,3499.99,24.49,Nathan Mautz,Alabama,35077,South,Corporate,Technology,Copiers and Fax,Canon imageCLASS 2200 Advanced Copier,Large Box,0.37,8/19/07
22919,1/1/08,Critical,21,98.77,0.07,Regular Air,41.33,4.91,0.5,Irene Maddox,Colorado,81655,West,Consumer,Office Supplies,Labels,Avery 508,Small Box,0.36,1/2/08
22947,6/3/08,Low,19,216.25,0.09,Regular Air,58.84,12.22,2.85,Sarah Jordon,Mass,1441,East,Consumer,Furniture,Office Furnishings,Aluminum Document Frame,Small Pack,0.55,6/10/08
22950,6/6/10,Low,29,1756.11,0.1,Regular Air,-888.07,64.65,35,Mike Caudle,Utah,84663,West,Corporate,Office Supplies,Storage & Organization,Space Solutions Commercial Steel Shelving,Large Box,0.8,6/13/10
22951,10/18/10,Medium,24,1304.0275,0.1,Regular Air,34.362,65.99,8.99,Lena Creighton,Washington,99403,West,Corporate,Technology,Telephones and Communication,StarTAC Analog,Small Box,0.6,10/18/10
22978,9/17/07,Medium,28,1801.95,0.03,Delivery Truck,-182.07,60.89,32.41,Anthony Garverick,Florida,34997,South,Small Business,Furniture,Chairs & Chairmats,"Global Push Button Manager's Chair, Indigo",Jumbo Drum,0.56,9/18/07
22980,3/18/11,Not Specified,17,224.09,0,Regular Air,-27.92,12.44,6.27,Rob Haberlin,Michigan,49877,Central,Consumer,Office Supplies,Storage & Organization,Eldon Simplefile® Box Office®,Medium Box,0.57,3/19/11
22980,3/18/11,Not Specified,10,56.05,0.06,Regular Air,-27.73,4.98,5.49,Rob Haberlin,Michigan,49877,Central,Consumer,Office Supplies,Paper,Xerox 1952,Small Box,0.38,3/19/11
23008,3/25/08,Critical,10,1136.47,0.1,Express Air,323.323,120.98,9.07,Erin Ashbrook,Utah,84121,West,Consumer,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,Small Box,0.35,3/27/08
23008,3/25/08,Critical,2,325.81,0.02,Express Air,-522.78,152.48,6.5,Erin Ashbrook,Utah,84121,West,Consumer,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,0.74,3/27/08
23011,11/29/08,Low,1,12.2,0.01,Regular Air,-33.93,10.01,1.99,Kelly Williams,Virginia,24658,South,Corporate,Technology,Computer Peripherals,TDK 4.7GB DVD-R,Small Pack,0.41,12/6/08
23041,1/3/09,Low,5,1811.25,0.08,Regular Air,203.439,367.99,19.99,Tracy Zic,Wisconsin,53001,Central,Consumer,Office Supplies,Binders and Binder Accessories,Ibico Ibimaster 300 Manual Binding System,Small Box,0.4,1/5/09
23041,1/3/09,Low,21,173.7,0.02,Regular Air,-31.5905,7.68,6.16,Tracy Zic,Wisconsin,53001,Central,Consumer,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Strips,Small Box,0.35,1/10/09
23041,1/3/09,Low,10,2642.95,0.08,Delivery Truck,-474.49,262.11,62.74,Tracy Zic,Wisconsin,53001,Central,Consumer,Furniture,Tables,Bevis Boat-Shaped Conference Table,Jumbo Box,0.75,1/10/09
23042,10/11/07,Medium,20,8048.45,0.04,Regular Air,1947.67,419.19,19.99,Nicole Brennan,California,95503,West,Home Office,Office Supplies,Storage & Organization,Smead Adjustable Mobile File Trolley with Lockable Top,Small Box,0.58,10/12/07
23046,3/22/09,Critical,33,292.75,0.08,Regular Air,93.33,8.95,2.01,Adam Shillingsburg,South Carolina,29001,South,Corporate,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Wrap Bag,0.39,3/24/09
23076,11/11/07,Critical,50,742.21,0.03,Regular Air,122.21,14.2,5.3,Dan Reichenbach,Michigan,49634,Central,Corporate,Furniture,Office Furnishings,Coloredge Poster Frame,Wrap Bag,0.46,11/12/07
23078,3/1/10,Medium,18,168.95,0.1,Regular Air,-15.9,9.78,5.76,Jay Fine,Florida,34997,South,Consumer,Office Supplies,Envelopes,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Small Box,0.35,3/1/10
23078,3/1/10,Medium,8,342.27,0.09,Regular Air,-17.68,40.99,19.99,Jay Fine,Florida,34997,South,Consumer,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Small Box,0.36,3/3/10
23078,3/1/10,Medium,39,577.95,0.07,Regular Air,-86.43,15.73,7.42,Jay Fine,Florida,34997,South,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Acme Galleria® Hot Forged Steel Scissors with Colored Handles,Small Pack,0.56,3/3/10
23104,9/23/09,Medium,3,30.92,0.02,Express Air,28.64,6.98,2.83,Trudy Brown,Florida,34997,South,Small Business,Furniture,Office Furnishings,G.E. Halogen Desk Lamp Bulbs,Small Pack,0.37,9/24/09
23104,9/23/09,Medium,24,142.8,0.01,Regular Air,-25,5.81,3.37,Trudy Brown,Florida,34997,South,Small Business,Office Supplies,Rubber Bands,"Advantus Push Pins, Aluminum Head",Wrap Bag,0.54,9/26/09
23106,4/5/09,Medium,35,25313.34,0.05,Delivery Truck,8612.11,810.98,16.06,Liz MacKendrick,Idaho,83552,West,Corporate,Technology,Office Machines,Okidata ML591 Wide Format Dot Matrix Printer,Jumbo Drum,0.56,4/7/09
23107,11/25/09,Medium,7,43.29,0.07,Regular Air,-39.123,5.38,7.57,Lori Olson,Alabama,36761,South,Consumer,Office Supplies,Binders and Binder Accessories,"Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Small Box,0.36,11/28/09
23136,3/11/08,Not Specified,41,9312.52,0.01,Regular Air,3039.37,218.08,18.06,Barry Blumstein,Illinois,62924,Central,Small Business,Furniture,Chairs & Chairmats,"Lifetime Advantage™ Folding Chairs, 4/Carton",Large Box,0.57,3/12/08
23136,3/11/08,Not Specified,43,220.47,0.04,Regular Air,-135.16,4.98,4.62,Barry Blumstein,Illinois,62924,Central,Small Business,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,3/12/08
23140,7/25/10,High,16,116.69,0.02,Regular Air,11.69,7.08,2.35,MaryBeth Skach,New Mexico,87199,West,Home Office,Office Supplies,Pens & Art Supplies,SANFORD Major Accent™ Highlighters,Wrap Bag,0.47,7/25/10
23140,7/25/10,High,18,1713.8,0.05,Regular Air,1125.29,99.23,8.99,MaryBeth Skach,New Mexico,87199,West,Home Office,Furniture,Office Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Small Pack,0.35,7/27/10
23168,3/1/09,Low,46,23949.51,0,Express Air,-1312.84,499.99,24.49,Darren Budd,Texas,73301,Central,Home Office,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Large Box,0.36,3/8/09
23169,12/7/09,Critical,22,1683.57,0.1,Regular Air,346.54,80.98,7.18,Karl Brown,California,93456,West,Home Office,Technology,Computer Peripherals,Logitech Cordless Navigator Duo,Small Box,0.48,12/9/09
23169,12/7/09,Critical,27,172.7,0.07,Regular Air,-42.97,6.48,5.11,Karl Brown,California,93456,West,Home Office,Office Supplies,Paper,Xerox 231,Small Box,0.37,12/9/09
23170,11/5/07,Not Specified,20,4252.89,0.06,Express Air,969.42,218.08,18.06,Tim Brockman,South Carolina,29684,South,Consumer,Furniture,Chairs & Chairmats,"Lifetime Advantage™ Folding Chairs, 4/Carton",Large Box,0.57,11/7/07
23172,10/9/10,Low,13,1191.73,0.07,Regular Air,147.6,96.45,13.99,Alex Russell,South Carolina,29808,South,Home Office,Technology,Office Machines,Soundgear TeleForum DX Desktop Conference Phone,Medium Box,0.38,10/14/10
23174,1/10/11,Low,16,3549.9,0.06,Delivery Truck,44.8,216.6,64.2,Harry Marie,Illinois,60001,Central,Consumer,Furniture,Chairs & Chairmats,Hon Multipurpose Stacking Arm Chairs,Jumbo Drum,0.59,1/12/11
23174,1/10/11,Low,8,138.24,0.03,Regular Air,-60.04,16.74,7.04,Harry Marie,Illinois,60001,Central,Consumer,Office Supplies,Storage & Organization,Rogers® Profile Extra Capacity Storage Tub,Small Box,0.81,1/17/11
23202,1/13/10,High,48,608.29,0.02,Regular Air,-39.27,11.97,5.81,Naresj Patel,Utah,84001,West,Small Business,Office Supplies,Pens & Art Supplies,Staples SlimLine Pencil Sharpener,Small Pack,0.6,1/15/10
23202,1/13/10,High,39,307.42,0.05,Regular Air,104.09,8.17,1.69,Naresj Patel,Utah,84001,West,Small Business,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Wrap Bag,0.38,1/15/10
23205,11/8/07,High,32,263.39,0.08,Express Air,-59.73,8.12,2.83,Stuart Calhoun,Utah,84337,West,Consumer,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack,0.77,11/9/07
23205,11/8/07,High,8,319.62,0.08,Express Air,-16.64,40.98,7.2,Stuart Calhoun,Utah,84337,West,Consumer,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,Small Box,0.6,11/9/07
